Profile,Player,Position,Season,Year,Team,Number,Games,Goals,Assists,Penalties,Shots,Wins,Losses,Shootouts,Goals_against,Saves,Saves_percentage,Goals_against_average,Shutouts,Icetime,Icetime_seconds
https://en.khl.ru/players/17334/,Mikhail Karnaukhov,Goalie,Regular season,2018/2019,Dinamo (Minsk),94.0,20,0,0,0,434,2,9,2,47,387,89.2,3.39,0,830:54,49854
https://en.khl.ru/players/17334/,Mikhail Karnaukhov,Goalie,Regular season,2017/2018,Dinamo (Minsk),94.0,8,0,0,0,177,2,2,0,15,162,91.5,2.65,0,340:07,20407
https://en.khl.ru/players/17334/,Mikhail Karnaukhov,Goalie,Regular season,2016/2017,Dinamo (Minsk),69.0,4,0,0,0,32,0,1,0,8,24,75.0,5.12,0,93:41,5621
https://en.khl.ru/players/23823/,Denis Karatayev,Goalie,Regular season,2020/2021,Barys (Nur-Sultan),60.0,1,0,0,0,12,0,0,0,2,10,83.3,4.36,0,27:30,1650
https://en.khl.ru/players/22131/,Evgeny Kiselyov,Goalie,Regular season,2020/2021,Amur (Khabarovsk),30.0,3,0,0,2,119,0,3,0,12,107,89.9,4.72,0,152:31,9151
https://en.khl.ru/players/22131/,Evgeny Kiselyov,Goalie,Regular season,2019/2020,Amur (Khabarovsk),30.0,2,0,0,0,54,0,1,0,6,48,88.9,3.37,0,106:47,6407
https://en.khl.ru/players/22131/,Evgeny Kiselyov,Goalie,Regular season,2017/2018,Amur (Khabarovsk),30.0,2,0,0,0,38,0,1,1,5,33,86.8,4.06,0,73:57,4437
https://en.khl.ru/players/15372/,Matus Kostur,Goalie,Regular season,2008/2009,Dinamo (Minsk),2.0,10,0,0,0,197,1,6,1,29,168,85.3,3.62,0,480:11,28811
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Regular season,2013/2014,Ugra (Khanty-Mansiysk),20.0,29,0,2,6,736,10,12,3,66,670,91.0,2.63,3,1505:21,90321
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Regular season,2012/2013,Avangard (Omsk),20.0,1,0,0,0,29,0,1,0,4,25,86.2,4.14,0,57:55,3475
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Regular season,2012/2013,Amur (Khabarovsk),20.0,19,0,0,0,590,2,14,3,68,522,88.5,3.58,0,1140:55,68455
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Regular season,2012/2013,Summary:,,20,0,0,0,619,2,15,3,72,547,88.4,3.6,0,1198:50,71930
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Playoffs,2011/2012,Avangard (Omsk),20.0,2,0,0,0,50,1,0,0,3,47,94.0,2.01,0,89:46,5386
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Regular season,2011/2012,Avangard (Omsk),20.0,11,0,0,2,264,7,2,0,19,245,92.8,1.89,0,601:53,36113
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Playoffs,2010/2011,Avangard (Omsk),20.0,1,0,0,0,9,1,0,0,0,9,100.0,0.0,0,27:45,1665
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Regular season,2010/2011,Avangard (Omsk),20.0,12,0,0,0,336,7,5,0,30,306,91.1,2.66,0,676:08,40568
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Regular season,2009/2010,Barys (Nur-Sultan),20.0,25,0,0,27,619,6,12,4,59,560,90.5,2.82,2,1253:35,75215
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Playoffs,2008/2009,Barys (Nur-Sultan),20.0,3,0,0,0,90,0,2,1,9,81,90.0,2.85,0,189:16,11356
https://en.khl.ru/players/7097/,Alexei Kuznetsov,Goalie,Regular season,2008/2009,Barys (Nur-Sultan),20.0,33,0,0,2,946,13,14,3,97,849,89.7,3.17,3,1836:40,110200
https://en.khl.ru/players/22611/,Ilya G. Konovalov,Goalie,Regular season,2020/2021,Lokomotiv (Yaroslavl),32.0,19,0,0,0,518,9,7,2,40,478,92.3,2.29,0,1045:49,62749
https://en.khl.ru/players/22611/,Ilya G. Konovalov,Goalie,Playoffs,2019/2020,Lokomotiv (Yaroslavl),32.0,5,0,0,0,116,2,2,0,13,103,88.8,3.64,0,214:01,12841
https://en.khl.ru/players/22611/,Ilya G. Konovalov,Goalie,Regular season,2019/2020,Lokomotiv (Yaroslavl),32.0,40,0,0,0,1040,14,18,6,91,949,91.2,2.45,4,2228:16,133696
https://en.khl.ru/players/22611/,Ilya G. Konovalov,Goalie,Playoffs,2018/2019,Lokomotiv (Yaroslavl),32.0,8,0,1,2,179,3,3,0,17,162,90.5,2.42,1,421:50,25310
https://en.khl.ru/players/22611/,Ilya G. Konovalov,Goalie,Regular season,2018/2019,Lokomotiv (Yaroslavl),32.0,45,0,0,0,1080,25,15,1,76,1004,93.0,1.89,10,2416:58,145018
https://en.khl.ru/players/22611/,Ilya G. Konovalov,Goalie,Regular season,2017/2018,Lokomotiv (Yaroslavl),32.0,7,0,0,0,150,5,1,0,10,140,93.3,1.56,0,385:20,23120
https://en.khl.ru/players/14692/,Evgeny Konobry,Goalie,Regular season,2010/2011,Spartak (Moscow),44.0,1,0,0,0,16,0,1,0,4,12,75.0,7.92,0,30:18,1818
https://en.khl.ru/players/14692/,Evgeny Konobry,Goalie,Playoffs,2009/2010,Spartak (Moscow),44.0,3,0,0,0,14,0,0,0,4,10,71.4,5.93,0,40:29,2429
https://en.khl.ru/players/14692/,Evgeny Konobry,Goalie,Regular season,2009/2010,Spartak (Moscow),44.0,21,0,0,0,436,7,6,3,46,390,89.4,3.01,0,915:54,54954
https://en.khl.ru/players/14692/,Evgeny Konobry,Goalie,Regular season,2008/2009,Spartak (Moscow),44.0,23,0,1,0,560,10,9,3,60,500,89.3,3.0,0,1199:41,71981
https://en.khl.ru/players/24607/,Pyotr Kochetkov,Goalie,Playoffs,2020/2021,Torpedo (Nizhny Novgorod Region),50.0,2,0,0,0,59,0,1,0,4,55,93.2,2.48,0,96:46,5806
https://en.khl.ru/players/24607/,Pyotr Kochetkov,Goalie,Regular season,2020/2021,Vityaz (Moscow Region),74.0,4,0,0,0,88,0,3,0,8,80,90.9,2.69,0,178:42,10722
https://en.khl.ru/players/24607/,Pyotr Kochetkov,Goalie,Regular season,2020/2021,Torpedo (Nizhny Novgorod Region),50.0,6,0,0,4,216,2,2,1,15,201,93.1,2.63,1,342:06,20526
https://en.khl.ru/players/24607/,Pyotr Kochetkov,Goalie,Regular season,2020/2021,Summary:,,10,0,0,4,304,2,5,1,23,281,92.4,2.65,1,520:48,31248
https://en.khl.ru/players/24607/,Pyotr Kochetkov,Goalie,Regular season,2019/2020,Vityaz (Moscow Region),76.0,8,0,0,0,204,1,5,0,17,187,91.7,3.09,0,329:50,19790
https://en.khl.ru/players/24607/,Pyotr Kochetkov,Goalie,Regular season,2019/2020,SKA (Saint Petersburg),74.0,6,0,0,2,133,3,3,0,15,118,88.7,2.62,0,343:54,20634
https://en.khl.ru/players/24607/,Pyotr Kochetkov,Goalie,Regular season,2019/2020,Summary:,,14,0,0,2,337,4,8,0,32,305,90.5,2.85,0,673:44,40424
https://en.khl.ru/players/24607/,Pyotr Kochetkov,Goalie,Regular season,2018/2019,Sochi (Sochi),74.0,2,0,0,0,56,0,2,0,5,51,91.1,2.57,0,116:54,7014
https://en.khl.ru/players/20746/,Miroslav Kopriva,Goalie,Regular season,2013/2014,Slovan (Bratislava),1.0,17,0,0,12,412,3,9,1,38,374,90.8,2.62,0,871:02,52262
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2020/2021,Metallurg (Magnitogorsk),83.0,7,0,0,0,213,3,3,0,16,197,92.5,2.61,0,368:24,22104
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2020/2021,Metallurg (Magnitogorsk),83.0,29,0,2,4,715,12,11,2,60,655,91.6,2.31,2,1559:49,93589
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2019/2020,Metallurg (Magnitogorsk),83.0,5,0,0,0,159,1,4,0,11,148,93.1,2.25,1,293:36,17616
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2019/2020,Metallurg (Magnitogorsk),83.0,49,0,1,4,1300,18,20,6,87,1213,93.3,1.94,6,2687:12,161232
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2018/2019,Metallurg (Magnitogorsk),83.0,4,0,0,0,99,1,3,0,10,89,89.9,2.87,0,208:47,12527
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2018/2019,Metallurg (Magnitogorsk),83.0,48,0,1,6,1264,27,13,0,89,1175,93.0,2.06,5,2596:17,155777
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2017/2018,Metallurg (Magnitogorsk),83.0,9,0,0,0,204,4,4,0,18,186,91.2,2.54,0,425:34,25534
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2017/2018,Metallurg (Magnitogorsk),83.0,38,0,0,0,1124,15,13,6,78,1046,93.1,2.26,2,2070:44,124244
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2016/2017,Metallurg (Magnitogorsk),83.0,17,0,0,0,631,12,5,0,38,593,94.0,2.15,2,1060:02,63602
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2016/2017,Metallurg (Magnitogorsk),83.0,45,0,0,0,1183,22,11,5,86,1097,92.7,2.13,6,2418:18,145098
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2015/2016,Metallurg (Magnitogorsk),83.0,19,0,0,0,593,14,5,0,31,562,94.8,1.57,3,1182:40,70960
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2015/2016,Metallurg (Magnitogorsk),83.0,50,0,2,4,1297,22,15,9,97,1200,92.5,2.12,4,2747:29,164849
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2014/2015,Metallurg (Magnitogorsk),83.0,10,0,0,0,291,5,5,0,20,271,93.1,2.02,1,594:03,35643
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2014/2015,Metallurg (Magnitogorsk),83.0,51,0,2,2,1354,32,10,6,90,1264,93.4,1.86,5,2897:30,173850
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2013/2014,Metallurg (Magnitogorsk),83.0,21,0,0,0,686,16,5,0,45,641,93.4,1.97,2,1370:33,82233
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2013/2014,Metallurg (Magnitogorsk),83.0,51,0,2,6,1580,30,12,8,94,1486,94.1,1.88,9,3002:47,180167
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2012/2013,Severstal (Cherepovets),83.0,10,0,0,0,339,4,6,0,28,311,91.7,2.57,0,652:38,39158
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2012/2013,Severstal (Cherepovets),83.0,51,0,0,4,1426,22,20,9,110,1316,92.3,2.13,8,3102:12,186132
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2011/2012,Severstal (Cherepovets),83.0,6,0,0,0,190,2,4,0,8,182,95.8,1.32,1,364:40,21880
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2011/2012,Severstal (Cherepovets),83.0,34,0,0,6,948,12,11,5,71,877,92.5,2.37,6,1794:56,107696
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2010/2011,Severstal (Cherepovets),83.0,6,0,0,2,224,2,4,0,12,212,94.6,2.2,0,326:36,19596
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2010/2011,Severstal (Cherepovets),83.0,32,0,0,0,935,15,14,3,88,847,90.6,2.92,2,1809:13,108553
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2009/2010,Metallurg (Magnitogorsk),30.0,9,0,0,2,259,5,4,0,18,241,93.1,2.02,1,534:54,32094
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2009/2010,Metallurg (Magnitogorsk),30.0,26,0,1,4,687,17,7,2,47,640,93.2,1.84,6,1536:13,92173
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2009/2010,Lada (Togliatti),83.0,23,0,0,6,580,8,9,6,46,534,92.1,2.12,2,1304:30,78270
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2009/2010,Summary:,,49,0,1,10,1267,25,16,8,93,1174,92.7,1.96,8,2840:43,170443
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Playoffs,2008/2009,Lada (Togliatti),83.0,5,0,0,6,138,2,3,0,9,129,93.5,1.93,1,279:30,16770
https://en.khl.ru/players/5516/,Vasily Koshechkin,Goalie,Regular season,2008/2009,Lada (Togliatti),83.0,43,0,0,2,1006,19,16,6,66,940,93.4,1.65,8,2404:09,144249
https://en.khl.ru/players/12813/,Evgeny Konstantinov,Goalie,Regular season,2008/2009,HC MVD (Moscow Region),33.0,12,0,2,0,215,5,2,1,21,194,90.2,2.3,1,547:24,32844
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Playoffs,2017/2018,SKA (Saint Petersburg),19.0,15,0,0,0,386,10,5,0,25,361,93.5,1.62,4,924:27,55467
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Regular season,2017/2018,SKA (Saint Petersburg),19.0,29,0,0,4,716,22,4,1,45,671,93.7,1.57,5,1718:12,103092
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Playoffs,2016/2017,SKA (Saint Petersburg),19.0,15,0,1,0,401,12,1,0,25,376,93.8,1.64,1,912:31,54751
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Regular season,2016/2017,SKA (Saint Petersburg),19.0,23,0,2,6,572,14,6,3,48,524,91.6,2.08,3,1387:09,83229
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Playoffs,2015/2016,SKA (Saint Petersburg),19.0,15,0,0,2,469,8,7,0,24,445,94.9,1.47,5,980:32,58832
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Regular season,2015/2016,SKA (Saint Petersburg),19.0,41,0,0,4,1130,20,18,0,96,1034,91.5,2.42,3,2378:38,142718
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Playoffs,2014/2015,SKA (Saint Petersburg),19.0,22,0,1,2,576,16,6,0,37,539,93.6,1.61,3,1376:41,82601
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Regular season,2014/2015,SKA (Saint Petersburg),19.0,21,0,0,0,546,9,8,2,40,506,92.7,1.89,1,1270:18,76218
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Regular season,2014/2015,Sibir (Novosibirsk Region),19.0,29,0,0,2,734,16,11,1,58,676,92.1,2.22,3,1564:03,93843
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Regular season,2014/2015,Summary:,,50,0,0,2,1280,25,19,3,98,1182,92.3,2.07,4,2834:21,170061
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Playoffs,2013/2014,Sibir (Novosibirsk Region),19.0,10,0,0,2,276,4,5,0,20,256,92.8,1.98,1,606:50,36410
https://en.khl.ru/players/20197/,Mikko Koskinen,Goalie,Regular season,2013/2014,Sibir (Novosibirsk Region),19.0,41,0,1,2,1097,20,11,8,67,1030,93.9,1.7,3,2361:35,141695
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2016/2017,Barys (Nur-Sultan),20.0,6,0,0,0,110,0,3,0,16,94,85.5,4.17,0,230:15,13815
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2015/2016,Lokomotiv (Yaroslavl),20.0,26,0,0,0,621,15,7,3,50,571,91.9,1.99,2,1505:51,90351
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Playoffs,2014/2015,Lokomotiv (Yaroslavl),20.0,3,0,0,0,67,0,2,0,8,59,88.1,3.47,0,138:31,8311
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2014/2015,Lokomotiv (Yaroslavl),20.0,28,0,0,0,643,13,6,7,44,599,93.2,1.81,1,1456:22,87382
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Playoffs,2013/2014,Lokomotiv (Yaroslavl),20.0,1,0,0,0,12,0,0,0,1,11,91.7,3.0,0,20:00,1200
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2013/2014,Lokomotiv (Yaroslavl),20.0,19,0,0,0,446,7,4,5,24,422,94.6,1.51,3,955:45,57345
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2012/2013,Lokomotiv (Yaroslavl),20.0,15,0,1,0,426,6,7,2,34,392,92.0,2.46,2,830:04,49804
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2011/2012,Salavat Yulaev (Ufa),20.0,20,0,0,0,521,6,8,3,53,468,89.8,3.13,1,1016:02,60962
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Playoffs,2010/2011,Salavat Yulaev (Ufa),20.0,4,0,0,0,79,1,1,0,2,77,97.5,0.81,1,148:08,8888
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2010/2011,Salavat Yulaev (Ufa),20.0,27,0,0,0,642,15,4,5,50,592,92.2,2.28,3,1314:59,78899
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Playoffs,2009/2010,Salavat Yulaev (Ufa),20.0,4,0,1,2,121,1,3,0,8,113,93.4,1.76,0,272:25,16345
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2009/2010,Salavat Yulaev (Ufa),20.0,34,0,0,0,653,17,5,6,60,593,90.8,2.22,5,1621:43,97303
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Playoffs,2008/2009,Atlant (Moscow Region),20.0,1,0,0,0,3,0,0,0,0,3,100.0,0.0,0,7:04,424
https://en.khl.ru/players/4520/,Vitaly Kolesnik,Goalie,Regular season,2008/2009,Atlant (Moscow Region),20.0,30,0,0,2,639,14,4,6,35,604,94.5,1.59,5,1321:58,79318
https://en.khl.ru/players/19222/,Denis Kostin,Goalie,Regular season,2019/2020,Avangard (Omsk),72.0,2,0,0,0,1,0,0,0,0,1,100.0,0.0,0,20:14,1214
https://en.khl.ru/players/19222/,Denis Kostin,Goalie,Regular season,2018/2019,Torpedo (Nizhny Novgorod Region),72.0,12,0,0,0,314,4,3,1,32,282,89.8,3.28,0,585:27,35127
https://en.khl.ru/players/19222/,Denis Kostin,Goalie,Regular season,2016/2017,Avangard (Omsk),72.0,2,0,0,0,31,1,0,0,3,28,90.3,2.84,0,63:29,3809
https://en.khl.ru/players/19222/,Denis Kostin,Goalie,Regular season,2015/2016,Avangard (Omsk),72.0,17,0,1,0,267,5,5,7,19,248,92.9,1.81,2,630:07,37807
https://en.khl.ru/players/19222/,Denis Kostin,Goalie,Playoffs,2014/2015,Avangard (Omsk),72.0,7,0,0,2,161,3,3,0,14,147,91.3,2.1,1,399:56,23996
https://en.khl.ru/players/19222/,Denis Kostin,Goalie,Regular season,2014/2015,Avangard (Omsk),72.0,18,0,0,0,466,8,7,2,36,430,92.3,2.17,1,996:50,59810
https://en.khl.ru/players/19222/,Denis Kostin,Goalie,Regular season,2013/2014,Avangard (Omsk),72.0,9,0,0,2,113,2,2,1,17,96,85.0,2.73,0,374:00,22440
https://en.khl.ru/players/15803/,Rafael Khakimov,Goalie,Regular season,2019/2020,Severstal (Cherepovets),34.0,15,0,0,2,340,1,8,0,37,303,89.1,3.31,0,669:41,40181
https://en.khl.ru/players/15803/,Rafael Khakimov,Goalie,Regular season,2016/2017,Metallurg (Novokuznetsk),34.0,12,0,0,2,367,1,6,1,31,336,91.6,3.08,0,603:56,36236
https://en.khl.ru/players/15803/,Rafael Khakimov,Goalie,Regular season,2016/2017,Neftekhimik (Nizhnekamsk),35.0,3,0,0,0,42,0,1,0,4,38,90.5,2.64,0,90:55,5455
https://en.khl.ru/players/15803/,Rafael Khakimov,Goalie,Regular season,2016/2017,Summary:,,15,0,0,2,409,1,7,1,35,374,91.4,3.02,0,694:51,41691
https://en.khl.ru/players/15803/,Rafael Khakimov,Goalie,Regular season,2015/2016,Salavat Yulaev (Ufa),35.0,1,0,0,0,0,0,0,0,0,0,,0.0,0,6:29,389
https://en.khl.ru/players/15803/,Rafael Khakimov,Goalie,Regular season,2014/2015,Metallurg (Novokuznetsk),86.0,42,0,0,4,1072,6,21,5,96,976,91.0,2.87,3,2007:16,120436
https://en.khl.ru/players/22523/,Fyodor Korotayev,Goalie,Regular season,2020/2021,Neftekhimik (Nizhnekamsk),39.0,7,0,0,0,178,0,4,0,21,157,88.2,4.47,0,282:09,16929
https://en.khl.ru/players/22523/,Fyodor Korotayev,Goalie,Regular season,2019/2020,Neftekhimik (Nizhnekamsk),39.0,1,0,0,0,19,1,0,0,0,19,100.0,0.0,0,40:00,2400
https://en.khl.ru/players/22523/,Fyodor Korotayev,Goalie,Regular season,2018/2019,Neftekhimik (Nizhnekamsk),39.0,14,0,0,0,279,2,6,0,26,253,90.7,2.64,0,591:17,35477
https://en.khl.ru/players/18723/,Ville Kolppanen,Goalie,Regular season,2016/2017,Neftekhimik (Nizhnekamsk),31.0,30,0,0,18,845,9,14,3,70,775,91.7,2.8,2,1501:19,90079
https://en.khl.ru/players/18723/,Ville Kolppanen,Goalie,Regular season,2015/2016,Neftekhimik (Nizhnekamsk),31.0,4,0,1,4,133,2,1,0,8,125,94.0,2.18,0,220:00,13200
https://en.khl.ru/players/18723/,Ville Kolppanen,Goalie,Regular season,2014/2015,Neftekhimik (Nizhnekamsk),31.0,32,0,0,14,974,6,18,5,93,881,90.5,3.28,0,1702:15,102135
https://en.khl.ru/players/24300/,Ivan Kulbakov,Goalie,Regular season,2020/2021,Sochi (Sochi),35.0,12,0,0,4,327,2,7,0,31,296,90.5,3.25,0,571:53,34313
https://en.khl.ru/players/23337/,Georgy Kuznetsov,Goalie,Regular season,2020/2021,Dynamo (Moscow),98.0,3,0,0,0,60,0,1,0,7,53,88.3,4.33,0,96:58,5818
https://en.khl.ru/players/23337/,Georgy Kuznetsov,Goalie,Regular season,2019/2020,Dynamo (Moscow),98.0,4,0,0,0,80,0,2,0,9,71,88.8,3.88,0,139:19,8359
https://en.khl.ru/players/20675/,Janis Kalnins,Goalie,Regular season,2020/2021,Jokerit (Helsinki),98.0,32,0,0,0,851,17,12,2,74,777,91.3,2.51,3,1770:11,106211
https://en.khl.ru/players/20675/,Janis Kalnins,Goalie,Playoffs,2019/2020,Jokerit (Helsinki),98.0,5,0,0,0,138,3,2,0,10,128,92.8,2.04,1,294:33,17673
https://en.khl.ru/players/20675/,Janis Kalnins,Goalie,Regular season,2019/2020,Jokerit (Helsinki),98.0,47,0,3,2,1189,33,8,2,95,1094,92.0,2.14,3,2667:02,160022
https://en.khl.ru/players/20675/,Janis Kalnins,Goalie,Playoffs,2018/2019,Jokerit (Helsinki),98.0,6,0,0,0,114,2,3,0,12,102,89.5,2.52,0,285:29,17129
https://en.khl.ru/players/20675/,Janis Kalnins,Goalie,Regular season,2018/2019,Jokerit (Helsinki),98.0,37,0,2,4,945,22,12,1,81,864,91.4,2.4,4,2027:13,121633
https://en.khl.ru/players/20675/,Janis Kalnins,Goalie,Regular season,2017/2018,Dinamo (Riga),98.0,42,0,0,0,1100,9,19,7,79,1021,92.8,2.25,2,2110:41,126641
https://en.khl.ru/players/20675/,Janis Kalnins,Goalie,Regular season,2016/2017,Dinamo (Riga),98.0,30,0,0,0,852,9,15,5,64,788,92.5,2.23,2,1725:06,103506
https://en.khl.ru/players/24081/,Libor Kasik,Goalie,Regular season,2018/2019,Amur (Khabarovsk),39.0,8,0,0,0,232,0,8,0,31,201,86.6,4.37,0,425:17,25517
https://en.khl.ru/players/20390/,Alexei Krasikov,Goalie,Regular season,2020/2021,Sibir (Novosibirsk Region),84.0,6,0,0,2,136,0,2,1,13,123,90.4,2.8,0,278:53,16733
https://en.khl.ru/players/20390/,Alexei Krasikov,Goalie,Regular season,2020/2021,Sochi (Sochi),48.0,11,0,0,0,251,2,6,0,25,226,90.0,3.1,1,483:12,28992
https://en.khl.ru/players/20390/,Alexei Krasikov,Goalie,Regular season,2020/2021,Summary:,,17,0,0,2,387,2,8,1,38,349,90.2,2.99,1,762:05,45725
https://en.khl.ru/players/20390/,Alexei Krasikov,Goalie,Playoffs,2019/2020,Sibir (Novosibirsk Region),84.0,1,0,0,0,12,0,0,0,2,10,83.3,3.61,0,33:15,1995
https://en.khl.ru/players/20390/,Alexei Krasikov,Goalie,Regular season,2019/2020,Sibir (Novosibirsk Region),84.0,30,0,0,0,725,10,11,4,47,678,93.5,2.01,2,1403:56,84236
https://en.khl.ru/players/20390/,Alexei Krasikov,Goalie,Regular season,2018/2019,Sibir (Novosibirsk Region),84.0,36,0,0,6,1107,12,17,3,104,1003,90.6,3.16,3,1976:58,118618
https://en.khl.ru/players/20390/,Alexei Krasikov,Goalie,Regular season,2017/2018,Sibir (Novosibirsk Region),84.0,30,0,0,0,781,13,7,4,48,733,93.9,1.99,4,1445:13,86713
https://en.khl.ru/players/20390/,Alexei Krasikov,Goalie,Regular season,2016/2017,Sibir (Novosibirsk Region),84.0,28,0,0,0,563,4,12,8,43,520,92.4,2.56,1,1006:22,60382
https://en.khl.ru/players/13971/,Fyodor Kukin,Goalie,Regular season,2013/2014,Ugra (Khanty-Mansiysk),86.0,1,0,0,0,15,0,0,0,1,14,93.3,2.37,0,25:18,1518
https://en.khl.ru/players/23595/,Sergei Kudryavtsev,Goalie,Regular season,2020/2021,Barys (Nur-Sultan),20.0,1,0,0,0,29,0,1,0,5,24,82.8,5.03,0,59:38,3578
https://en.khl.ru/players/23595/,Sergei Kudryavtsev,Goalie,Regular season,2019/2020,Barys (Nur-Sultan),20.0,2,0,0,0,58,1,1,0,6,52,89.7,3.01,0,119:32,7172
https://en.khl.ru/players/23595/,Sergei Kudryavtsev,Goalie,Regular season,2018/2019,Barys (Nur-Sultan),20.0,4,0,0,0,77,1,1,2,8,69,89.6,2.97,0,161:27,9687
https://en.khl.ru/players/23595/,Sergei Kudryavtsev,Goalie,Regular season,2017/2018,Barys (Nur-Sultan),20.0,18,0,0,0,484,4,6,1,41,443,91.5,3.03,0,812:32,48752
https://en.khl.ru/players/21516/,Anton Krasotkin,Goalie,Regular season,2020/2021,Sibir (Novosibirsk Region),33.0,15,0,1,0,326,4,5,1,27,299,91.7,2.62,0,618:05,37085
https://en.khl.ru/players/21516/,Anton Krasotkin,Goalie,Regular season,2019/2020,Admiral (Vladivostok),33.0,26,0,1,2,784,5,15,3,67,717,91.5,2.88,0,1396:40,83800
https://en.khl.ru/players/21516/,Anton Krasotkin,Goalie,Regular season,2018/2019,Admiral (Vladivostok),33.0,32,0,0,8,888,9,12,3,68,820,92.3,2.4,4,1701:49,102109
https://en.khl.ru/players/21516/,Anton Krasotkin,Goalie,Regular season,2017/2018,Lada (Togliatti),20.0,25,0,0,2,674,4,15,1,58,616,91.4,2.79,0,1248:33,74913
https://en.khl.ru/players/21516/,Anton Krasotkin,Goalie,Regular season,2016/2017,Lokomotiv (Yaroslavl),35.0,3,0,0,0,71,0,2,0,9,62,87.3,3.54,0,152:33,9153
https://en.khl.ru/players/21516/,Anton Krasotkin,Goalie,Regular season,2015/2016,Lokomotiv (Yaroslavl),35.0,3,0,0,0,52,2,0,0,3,49,94.2,1.24,0,144:43,8683
