URL,Player name,Born,Shoots,Country
https://en.khl.ru/players/21991/,Valery Bochkaryov,19 November 1997,left,Russia
https://en.khl.ru/players/16777/,Tomas Bulik,27 August 1985,left,Slovakia
https://en.khl.ru/players/21039/,Timur Besharov,23 November 1996,left,Russia
https://en.khl.ru/players/21941/,Stanislav Butuzov,31 May 1996,left,Russia
https://en.khl.ru/players/20895/,Johan Backlund,24 July 1981,left,Sweden
https://en.khl.ru/players/18419/,Ilya Berestennikov,9 August 1995,left,Russia
https://en.khl.ru/players/14891/,Miroslav Blatak,25 May 1982,left,Czech Republic
https://en.khl.ru/players/31511/,Daniel Butsayev,9 February 2001,right,Russia
https://en.khl.ru/players/31877/,Beau Bennett,27 November 1991,right,USA
https://en.khl.ru/players/24138/,Ivan Belyakov,9 March 1998,left,Russia
https://en.khl.ru/players/6309/,Vladislav Bulyin,18 May 1972,left,Russia
https://en.khl.ru/players/22513/,Mikhail Berdin,1 March 1998,left,Russia
https://en.khl.ru/players/22837/,Nikolai Bogatov,2 April 1998,left,Russia
https://en.khl.ru/players/15215/,Ivan Baranka,19 May 1985,left,Slovakia
https://en.khl.ru/players/19632/,Jan Buchtele,21 July 1990,left,Czech Republic
https://en.khl.ru/players/16643/,Brandon Bochenski,4 April 1982,right,Kazakhstan
https://en.khl.ru/players/5701/,Pavel Boichenko,30 April 1975,left,Russia
https://en.khl.ru/players/5082/,Ilya Bryzgalov,22 June 1980,left,Russia
https://en.khl.ru/players/15322/,Alexander O. Burmistrov,21 October 1991,left,Russia
https://en.khl.ru/players/20553/,Nicklas Backstrom,23 November 1987,left,Sweden
https://en.khl.ru/players/39158/,Reid Boucher,8 September 1993,left,USA
https://en.khl.ru/players/5211/,Nikolai Bardin,23 January 1976,left,Russia
https://en.khl.ru/players/16170/,Josef Boumedienne,12 January 1978,left,Sweden
https://en.khl.ru/players/17735/,Alexander Brit,14 January 1994,left,Russia
https://en.khl.ru/players/16548/,Artyom Batrak,9 March 1993,left,Russia
https://en.khl.ru/players/16253/,Radek Bonk,9 January 1976,left,Czech Republic
https://en.khl.ru/players/15943/,Denis Bachurin,7 June 1991,left,Russia
https://en.khl.ru/players/16653/,Milan Bartovic,9 April 1981,left,Slovakia
https://en.khl.ru/players/16074/,Kristofer Berglund,12 August 1988,left,Sweden
https://en.khl.ru/players/19054/,Dmitry Boichuk,7 June 1995,left,Russia
https://en.khl.ru/players/4478/,Evgeny Bumagin,7 April 1982,left,Russia
https://en.khl.ru/players/13191/,Jaroslav Bednar,9 November 1976,right,Czech Republic
https://en.khl.ru/players/4544/,Evgeny Blokhin,29 May 1979,left,Russia
https://en.khl.ru/players/15257/,Viktors Blinovs,26 June 1981,left,Latvia
https://en.khl.ru/players/5700/,Alexander Boikov,3 February 1975,right,Russia
https://en.khl.ru/players/22434/,Igor Bondyrev,4 June 1997,left,Russia
https://en.khl.ru/players/26288/,Alexander Bergstrom,18 January 1986,left,Sweden
https://en.khl.ru/players/17609/,Alexei Bereglazov,20 April 1994,left,Russia
https://en.khl.ru/players/3605/,Sergei Belov,27 September 1982,left,Russia
https://en.khl.ru/players/6432/,Vyacheslav Belov,17 April 1983,right,Russia
https://en.khl.ru/players/16159/,Bernd Bruckler,26 September 1981,left,Austria
https://en.khl.ru/players/24048/,Uvis Balinskis,1 August 1996,left,Latvia
https://en.khl.ru/players/33314/,Casey Bailey,27 October 1991,right,USA
https://en.khl.ru/players/30635/,Daniil Belyalov,8 May 2001,left,Russia
https://en.khl.ru/players/22519/,Kirill Belyayev,18 July 1997,left,Russia
https://en.khl.ru/players/17760/,Artyom Blazhiyevsky,20 March 1994,left,Russia
https://en.khl.ru/players/20869/,Sergei Bronnikov,11 March 1996,left,Russia
https://en.khl.ru/players/15633/,Alexander Bogdanov,25 March 1988,left,Russia
https://en.khl.ru/players/22542/,Samuel Baros,10 February 1994,left,Slovakia
https://en.khl.ru/players/15323/,Stanislav Bocharov,20 June 1991,left,Russia
https://en.khl.ru/players/27712/,Yegor Bryutov,11 July 2001,left,Russia
https://en.khl.ru/players/20743/,Jan Brejcak,29 June 1989,left,Slovakia
https://en.khl.ru/players/14364/,Nikolai Belov,13 August 1987,left,Russia
https://en.khl.ru/players/19034/,Timur Bilyalov,28 March 1995,left,Russia
https://en.khl.ru/players/21940/,Daniil Bokun,24 July 1996,left,Belarus
https://en.khl.ru/players/29092/,Artur Brovkin,8 May 2001,left,Russia
https://en.khl.ru/players/15936/,Alexei Berestnev,12 April 1991,left,Russia
https://en.khl.ru/players/13704/,Nikita V. Bespalov,28 December 1987,left,Russia
