Profile,Player,Role,Year,Season,Team_id,Date,Home_team,Away_team,Home_score,Away_score,Length,Number,Goals,Assists,Penalties,Shots,Icetime,Icetime_seconds,Wins,Losses,Shootouts,Goals_against,Saves,Saves_percentage,Goals_against_average,Shutouts
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2010-11-29,SKA,Avangard,2,1,Standard,31,0,0,0,27,60:00,3600,1,0,0,1,26,96.3,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2010-12-01,SKA,Ugra,3,0,Standard,31,0,0,0,21,60:00,3600,1,0,0,0,21,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2010-12-03,SKA,Barys,4,2,Standard,31,0,0,0,29,60:00,3600,1,0,0,2,27,93.1,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2010-12-07,SKA,Lokomotiv,4,2,Standard,31,0,0,0,30,59:46,3586,1,0,0,2,28,93.3,2.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2010-12-12,Torpedo,SKA,5,2,Standard,31,0,0,0,19,51:08,3068,0,0,0,2,17,89.5,2.35,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2010-12-23,SKA,Spartak,5,1,Standard,31,0,0,0,36,60:00,3600,1,0,0,1,35,97.2,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-04,Spartak,SKA,1,0,Standard,31,0,0,0,24,58:42,3522,0,1,0,1,23,95.8,1.02,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-08,SKA,OHC Dynamo M,3,2,Overtime,31,0,0,0,28,60:52,3652,1,0,0,2,26,92.9,1.97,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-10,SKA,Vityaz,4,5,Shootouts,31,0,0,2,30,64:25,3865,0,0,1,4,26,86.7,3.73,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-14,CSKA,SKA,1,2,Standard,31,0,0,0,21,60:00,3600,1,0,0,1,20,95.2,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-16,Dinamo R,SKA,2,3,Overtime,31,0,0,0,25,64:37,3877,1,0,0,2,23,92.0,1.86,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-19,SKA,Metallurg Mg,3,0,Standard,31,0,0,0,18,60:00,3600,1,0,0,0,18,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-21,SKA,Traktor,3,4,Standard,31,0,0,0,5,19:20,1160,0,0,0,0,5,100.0,0.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-23,SKA,Salavat Yulaev,1,4,Standard,31,0,0,2,18,59:15,3555,0,1,0,3,15,83.3,3.04,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-25,OHC Dynamo M,SKA,7,4,Standard,31,0,0,0,39,59:13,3553,0,1,0,6,33,84.6,6.08,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-29,Metallurg Nk,SKA,1,4,Standard,31,0,1,0,22,60:00,3600,1,0,0,1,21,95.5,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-01-31,Sibir,SKA,1,2,Standard,31,0,0,0,34,60:00,3600,1,0,0,1,33,97.1,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-02-03,SKA,CSKA,4,0,Standard,31,0,0,0,16,60:00,3600,1,0,0,0,16,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-02-16,SKA,Avtomobilist,3,2,Standard,31,0,0,0,26,60:00,3600,1,0,0,2,24,92.3,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Regular season,24,2011-02-18,SKA,Neftekhimik,5,3,Standard,31,0,0,0,18,60:00,3600,1,0,0,3,15,83.3,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-02-23,SKA,Spartak,4,3,Overtime,31,0,0,0,26,67:15,4035,1,0,0,3,23,88.5,2.68,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-02-24,SKA,Spartak,4,3,Overtime,31,0,0,0,40,66:43,4003,1,0,0,3,37,92.5,2.7,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-02-26,Spartak,SKA,2,5,Standard,31,0,0,0,25,60:00,3600,1,0,0,2,23,92.0,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-02-27,Spartak,SKA,3,4,Standard,31,0,0,0,27,60:00,3600,1,0,0,3,24,88.9,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-03-08,SKA,Atlant,5,3,Standard,31,0,0,0,25,60:00,3600,1,0,0,3,22,88.0,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-03-10,SKA,Atlant,1,3,Standard,31,0,0,2,25,59:02,3542,0,1,0,3,22,88.0,3.05,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-03-12,Atlant,SKA,0,3,Standard,31,0,0,0,29,60:00,3600,1,0,0,0,29,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-03-14,Atlant,SKA,1,2,Overtime,31,0,0,0,39,77:17,4637,1,0,0,1,38,97.4,0.78,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-03-16,SKA,Atlant,1,3,Standard,31,0,0,0,24,58:56,3536,0,1,0,2,22,91.7,2.04,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-03-18,Atlant,SKA,2,1,Standard,31,0,0,0,32,59:17,3557,0,1,0,2,30,93.8,2.02,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2010/2011,Playoffs,24,2011-03-20,SKA,Atlant,2,3,Overtime,31,0,0,0,24,69:52,4192,0,1,0,3,21,87.5,2.58,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-09-13,Neftekhimik,SKA,1,3,Standard,31,0,0,0,29,60:00,3600,1,0,0,1,28,96.6,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-09-17,SKA,CSKA,4,1,Standard,31,0,0,0,25,60:00,3600,1,0,0,1,24,96.0,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-09-19,SKA,Lev Pp,4,1,Standard,31,0,0,0,23,59:54,3594,1,0,0,1,22,95.7,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-09-25,SKA,Traktor,3,1,Standard,31,0,0,0,25,59:46,3586,1,0,0,1,24,96.0,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-09-27,SKA,Dinamo Mn,3,4,Shootouts,31,0,0,0,39,65:00,3900,0,0,1,3,36,92.3,2.77,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-10-21,Torpedo,SKA,5,3,Standard,31,0,0,0,14,40:00,2400,0,1,0,2,12,85.7,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-10-25,OHC Dynamo M,SKA,1,4,Standard,31,0,0,0,44,60:00,3600,1,0,0,1,43,97.7,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-10-27,Lev Pp,SKA,0,4,Standard,31,0,0,0,26,60:00,3600,1,0,0,0,26,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-10-31,SKA,Spartak,3,1,Standard,31,0,0,0,21,59:38,3578,1,0,0,1,20,95.2,1.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-11-02,SKA,Avangard,3,1,Standard,31,0,0,0,24,60:00,3600,1,0,0,1,23,95.8,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-11-06,SKA,Metallurg Mg,3,2,Standard,31,0,0,0,21,60:00,3600,1,0,0,2,19,90.5,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-11-16,Dinamo R,SKA,5,4,Overtime,31,0,0,0,28,62:44,3764,0,1,0,5,23,82.1,4.78,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-11-24,SKA,OHC Dynamo M,3,4,Standard,31,0,0,0,27,59:55,3595,0,1,0,4,23,85.2,4.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-11-27,Sibir,SKA,4,3,Shootouts,31,0,0,0,34,63:52,3832,0,0,1,3,31,91.2,2.82,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-11-29,Metallurg Nk,SKA,4,3,Shootouts,31,0,0,0,32,64:51,3891,0,0,1,3,29,90.6,2.78,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-12-04,SKA,Spartak,10,2,Standard,31,0,0,0,28,60:00,3600,1,0,0,2,26,92.9,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-12-07,SKA,Salavat Yulaev,4,5,Overtime,31,0,0,0,35,62:45,3765,0,1,0,5,30,85.7,4.78,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-12-09,SKA,Ak Bars,1,4,Standard,31,0,0,0,11,32:25,1945,0,0,0,0,11,100.0,0.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-12-11,SKA,Neftekhimik,4,3,Standard,31,0,0,0,23,60:00,3600,1,0,0,3,20,87.0,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-12-20,CSKA,SKA,2,5,Standard,31,0,0,0,29,59:41,3581,1,0,0,2,27,93.1,2.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-12-22,Lev Pp,SKA,2,3,Standard,31,0,0,0,36,59:45,3585,1,0,0,2,34,94.4,2.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2011-12-28,SKA,Atlant,4,1,Standard,31,0,0,2,19,60:00,3600,1,0,0,1,18,94.7,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-01-05,Atlant,SKA,3,4,Standard,31,0,0,0,22,60:00,3600,1,0,0,3,19,86.4,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-01-07,Dinamo R,SKA,2,4,Standard,31,0,1,0,36,60:00,3600,1,0,0,2,34,94.4,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-01-11,SKA,Severstal,0,4,Standard,31,0,0,0,16,59:43,3583,0,1,0,4,12,75.0,4.02,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-01-15,Barys,SKA,5,2,Standard,31,0,0,0,26,60:00,3600,0,1,0,5,21,80.8,5.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-01-17,Traktor,SKA,3,1,Standard,31,0,0,0,27,59:31,3571,0,1,0,2,25,92.6,2.02,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-01-19,Avtomobilist,SKA,1,5,Standard,31,0,0,0,23,60:00,3600,1,0,0,1,22,95.7,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-02-01,Metallurg Mg,SKA,4,3,Standard,31,0,0,0,37,59:39,3579,0,1,0,4,33,89.2,4.02,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-02-05,Avangard,SKA,5,3,Standard,31,0,0,0,25,59:53,3593,0,1,0,5,20,80.0,5.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-02-15,SKA,Dinamo R,2,1,Standard,31,0,0,0,25,60:00,3600,1,0,0,1,24,96.0,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-02-17,Severstal,SKA,1,3,Standard,31,0,0,0,38,60:00,3600,1,0,0,1,37,97.4,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-02-19,Spartak,SKA,4,2,Standard,31,0,0,0,29,59:42,3582,0,1,0,4,25,86.2,4.02,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-02-22,SKA,Metallurg Nk,5,2,Standard,31,0,0,0,17,60:00,3600,1,0,0,2,15,88.2,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Regular season,24,2012-02-26,SKA,Sibir,4,1,Standard,31,0,0,0,17,59:35,3575,1,0,0,1,16,94.1,1.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-02-29,SKA,CSKA,4,1,Standard,31,0,0,2,17,59:47,3587,1,0,0,1,16,94.1,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-01,SKA,CSKA,7,1,Standard,31,0,0,0,22,60:00,3600,1,0,0,1,21,95.5,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-03,CSKA,SKA,3,2,Overtime,31,0,0,0,29,65:49,3949,0,1,0,3,26,89.7,2.73,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-06,SKA,CSKA,5,0,Standard,31,0,0,0,14,59:41,3581,1,0,0,0,14,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-13,SKA,Atlant,4,0,Standard,31,0,0,0,15,60:00,3600,1,0,0,0,15,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-15,SKA,Atlant,7,1,Standard,31,0,0,2,28,60:00,3600,1,0,0,1,27,96.4,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-17,Atlant,SKA,2,1,Overtime,31,0,0,10,30,65:38,3938,0,1,0,2,28,93.3,1.83,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-19,Atlant,SKA,1,5,Standard,31,0,0,0,22,60:00,3600,1,0,0,1,21,95.5,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-21,SKA,Atlant,1,3,Standard,31,0,0,0,12,58:18,3498,0,1,0,2,10,83.3,2.06,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-23,Atlant,SKA,0,4,Standard,31,0,0,0,20,60:00,3600,1,0,0,0,20,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-03-28,SKA,OHC Dynamo M,4,5,Overtime,31,0,0,0,50,70:09,4209,0,1,0,5,45,90.0,4.28,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-04-01,OHC Dynamo M,SKA,3,1,Standard,31,0,0,0,22,57:03,3423,0,1,0,3,19,86.4,3.16,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2011/2012,Playoffs,24,2012-04-03,OHC Dynamo M,SKA,6,1,Standard,31,0,0,0,10,14:08,848,0,1,0,3,7,70.0,12.74,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,24,2012-09-06,SKA,Avangard,1,2,Standard,31,0,0,0,21,58:15,3495,0,1,0,2,19,90.5,2.06,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,24,2012-09-08,SKA,Barys,7,3,Standard,31,0,0,0,25,60:00,3600,1,0,0,3,22,88.0,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,24,2012-09-15,Metallurg Mg,SKA,4,3,Standard,31,0,0,0,32,59:07,3547,0,1,0,4,28,87.5,4.06,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,24,2012-09-17,Slovan,SKA,4,2,Standard,31,0,0,0,27,60:00,3600,0,1,0,4,23,85.2,4.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2012-11-01,Lev Pr,Sibir,3,5,Standard,31,0,0,0,30,56:38,3398,0,1,0,5,25,83.3,5.3,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2012-11-16,Lokomotiv,Lev Pr,2,1,Overtime,31,0,0,0,35,56:50,3410,0,1,0,2,33,94.3,2.11,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2012-11-23,Lev Pr,Lokomotiv,7,3,Standard,31,0,0,0,34,60:00,3600,1,0,0,3,31,91.2,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2012-11-30,Metallurg Nk,Lev Pr,2,3,Standard,31,0,0,0,35,60:00,3600,1,0,0,2,33,94.3,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2012-12-05,Lev Pr,Torpedo,4,2,Standard,31,0,0,0,46,60:00,3600,1,0,0,2,44,95.7,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2012-12-21,Lev Pr,Salavat Yulaev,6,1,Standard,31,0,0,0,39,60:00,3600,1,0,0,1,38,97.4,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2012-12-24,Lev Pr,Ak Bars,0,2,Standard,31,0,0,0,35,58:03,3483,0,1,0,2,33,94.3,2.07,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2012-12-30,SKA,Lev Pr,5,3,Standard,31,0,0,0,32,59:52,3592,0,1,0,4,28,87.5,4.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2013-01-08,Lev Pr,Metallurg Mg,2,5,Standard,31,0,0,0,37,60:00,3600,0,1,0,5,32,86.5,5.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2013-01-15,Lev Pr,Slovan,3,4,Standard,31,0,0,0,32,58:17,3497,0,1,0,4,28,87.5,4.12,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2013-01-28,Lev Pr,Severstal,5,4,Standard,31,0,0,0,22,59:27,3567,1,0,0,4,18,81.8,4.04,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2012/2013,Regular season,359,2013-02-17,Donbass,Lev Pr,2,1,Shootouts,31,0,0,0,34,65:00,3900,0,0,1,1,33,97.1,0.92,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-09-06,Avtomobilist,Severstal,1,2,Shootouts,33,0,0,0,37,65:00,3900,0,0,1,1,36,97.3,0.92,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-09-10,Avangard,Severstal,4,3,Shootouts,33,0,0,0,41,64:56,3896,0,0,1,3,38,92.7,2.77,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-09-12,Ugra,Severstal,3,1,Standard,33,0,0,0,33,59:20,3560,0,1,0,3,30,90.9,3.03,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-09-16,Severstal,Dinamo Mn,4,2,Standard,33,0,0,0,24,60:00,3600,1,0,0,2,22,91.7,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-09-18,Severstal,Medvescak,6,2,Standard,33,0,0,0,30,60:00,3600,1,0,0,2,28,93.3,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-09-20,Severstal,Donbass,0,4,Standard,33,0,0,0,36,58:41,3521,0,1,0,3,33,91.7,3.07,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-09-27,Ak Bars,Severstal,1,0,Standard,33,0,0,0,24,59:29,3569,0,1,0,1,23,95.8,1.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-09-29,Torpedo,Severstal,0,2,Standard,33,0,0,0,22,60:00,3600,1,0,0,0,22,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-01,OHC Dynamo M,Severstal,3,1,Standard,33,0,0,0,33,60:00,3600,0,1,0,3,30,90.9,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-03,Vityaz,Severstal,3,1,Standard,33,0,0,0,26,59:34,3574,0,1,0,2,24,92.3,2.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-07,Severstal,Sibir,2,3,Standard,33,0,0,0,33,58:40,3520,0,1,0,3,30,90.9,3.07,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-09,Severstal,Amur,3,2,Standard,33,0,0,0,39,60:00,3600,1,0,0,2,37,94.9,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-11,Severstal,Admiral,5,4,Shootouts,33,0,0,0,35,64:48,3888,0,0,1,4,31,88.6,3.7,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-13,Severstal,Metallurg Nk,5,2,Standard,33,0,0,0,42,60:00,3600,1,0,0,2,40,95.2,2.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-16,Neftekhimik,Severstal,1,2,Standard,33,0,0,0,36,60:00,3600,1,0,0,1,35,97.2,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-18,Salavat Yulaev,Severstal,8,3,Standard,33,0,0,0,34,52:24,3144,0,1,0,8,26,76.5,9.16,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-20,Metallurg Mg,Severstal,4,2,Standard,33,0,0,0,28,59:28,3568,0,1,0,4,24,85.7,4.04,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-22,Traktor,Severstal,3,2,Shootouts,33,0,0,0,23,65:00,3900,0,0,1,2,21,91.3,1.85,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-26,Severstal,Slovan,2,0,Standard,33,0,0,0,29,60:00,3600,1,0,0,0,29,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-28,Severstal,Lev Pr,2,1,Standard,33,0,0,0,36,59:24,3564,1,0,0,1,35,97.2,1.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-10-30,Severstal,CSKA,2,3,Shootouts,33,0,0,0,27,64:50,3890,0,0,1,2,25,92.6,1.85,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-11-01,Severstal,Dinamo R,0,1,Standard,33,0,0,0,22,59:21,3561,0,1,0,1,21,95.5,1.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-11-14,Atlant,Severstal,3,2,Shootouts,33,0,0,0,32,64:55,3895,0,0,1,2,30,93.8,1.85,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-11-16,Lokomotiv,Severstal,3,1,Standard,33,0,0,0,31,60:00,3600,0,1,0,3,28,90.3,3.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-11-20,SKA,Severstal,2,1,Standard,33,0,0,0,26,59:35,3575,0,1,0,2,24,92.3,2.01,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-11-23,Severstal,Atlant,4,0,Standard,33,0,0,0,25,60:00,3600,1,0,0,0,25,100.0,0.0,1
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-11-27,Severstal,Lokomotiv,1,2,Standard,33,0,0,0,31,59:15,3555,0,1,0,2,29,93.5,2.03,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-11-30,Severstal,OHC Dynamo M,3,2,Shootouts,33,0,0,0,25,65:00,3900,0,0,1,2,23,92.0,1.85,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-12-02,Slovan,Severstal,3,2,Standard,33,0,0,0,31,59:31,3571,0,1,0,3,28,90.3,3.02,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-12-06,Dinamo R,Severstal,1,2,Standard,33,0,0,0,22,60:00,3600,1,0,0,1,21,95.5,1.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-12-08,CSKA,Severstal,3,2,Standard,33,0,0,0,20,40:00,2400,0,1,0,3,17,85.0,4.5,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-12-25,Severstal,SKA,1,2,Standard,33,0,0,0,36,58:37,3517,0,1,0,2,34,94.4,2.05,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2013-12-29,Severstal,Traktor,4,6,Standard,33,0,0,0,5,7:12,432,0,0,0,3,2,40.0,25.0,0
https://en.khl.ru/players/17083/,Jakub Stepanek,Goalie,2013/2014,Regular season,56,2014-01-03,Sibir,Severstal,2,3,Standard,33,0,0,0,47,60:00,3600,1,0,0,2,45,95.7,2.0,0
